Weekday,quarter,StoreLocation,Sales,IsHoliday,IsDayAfterHoliday,IsDisaster,IsDayAfterDisaster,Temperature,PriceOfGas,CurrentCPI,year,month,day
4,1,Springville,1547.8518823372303,False,False,False,False,57.99,2.06,199.47,2020,3,20
4,1,Orem,1005.8045650764627,False,False,False,False,88.31,4.66,216.05,2020,3,20
4,1,Lehi,878.6542994716071,False,False,False,False,18.54,2.26,208.5,2020,3,20
5,1,Provo,1474.0171432286902,False,False,False,False,121.51,7.97,179.83,2020,3,21
5,1,Springville,1341.5090773285026,False,False,False,False,104.69,5.95,183.46,2020,3,21
5,1,Orem,216.47994428971933,False,False,False,False,59.89,2.27,184.43,2020,3,21
5,1,Lehi,892.021552493849,False,False,False,False,73.42,3.42,197.28,2020,3,21
6,1,Provo,0.0,False,False,False,False,79.0,3.93,182.38,2020,3,22
6,1,Springville,501.48380237490574,False,False,False,False,62.55,2.36,149.69,2020,3,22
6,1,Orem,1231.3479795836736,False,False,False,False,67.48,2.63,176.28,2020,3,22
6,1,Lehi,1788.2144642580286,False,False,False,False,57.54,2.77,173.21,2020,3,22
0,1,Provo,1479.3234349888785,False,False,False,False,126.93,8.57,199.4,2020,3,23
0,1,Springville,788.3957025785287,False,False,False,False,73.69,3.35,181.42,2020,3,23
0,1,Orem,470.89626082212544,False,False,False,False,53.0,2.5,220.76,2020,3,23
0,1,Lehi,1582.9578912690597,False,False,False,False,56.3,2.32,198.96,2020,3,23
1,1,Provo,615.534950362614,False,False,False,False,29.01,2.09,236.02,2020,3,24
1,1,Springville,647.9627427218338,False,False,False,False,89.0,4.83,166.42,2020,3,24
1,1,Orem,1323.8478557545427,False,False,False,False,46.47,2.34,171.47,2020,3,24
1,1,Lehi,555.7260720732462,False,False,False,False,28.92,2.33,186.41,2020,3,24
2,1,Provo,713.6388483337133,False,False,False,False,98.97,5.92,167.55,2020,3,25
2,1,Springville,1168.800131017797,False,False,False,False,70.82,2.68,189.3,2020,3,25
2,1,Orem,778.2798733267724,False,False,False,False,27.67,2.01,209.73,2020,3,25
2,1,Lehi,1373.1431112422317,False,False,False,False,101.73,5.89,242.1,2020,3,25
3,1,Provo,838.8868420258435,False,False,False,False,57.78,2.32,194.14,2020,3,26
3,1,Springville,0.0,False,False,False,False,47.19,2.19,208.55,2020,3,26
3,1,Orem,645.0169067013262,False,False,False,False,55.32,2.24,197.03,2020,3,26
3,1,Lehi,306.6101834041448,False,False,False,False,87.33,4.45,238.58,2020,3,26
4,1,Provo,1538.1732905504064,False,False,False,False,98.48,5.43,202.67,2020,3,27
4,1,Springville,6.357216240718628,False,False,False,False,55.26,2.17,157.29,2020,3,27
4,1,Orem,527.299959813727,False,False,False,False,10.25,2.23,219.07,2020,3,27
4,1,Lehi,1654.4810756542706,False,False,False,False,45.07,1.99,231.77,2020,3,27
5,1,Provo,1931.7877451992117,False,False,False,False,128.65,8.7,197.96,2020,3,28
5,1,Springville,1470.5724495476375,False,False,False,False,47.87,2.15,179.71,2020,3,28
5,1,Orem,2038.2478773701412,False,False,False,False,50.9,2.15,252.87,2020,3,28
5,1,Lehi,1708.9063373530291,False,False,False,False,-16.21,2.42,237.05,2020,3,28
6,1,Provo,1886.698596459081,False,False,False,False,30.95,2.11,220.74,2020,3,29
6,1,Springville,1533.5227149281461,False,False,False,False,38.3,2.05,195.04,2020,3,29
6,1,Orem,1382.1943169914348,False,False,False,False,27.14,2.15,241.77,2020,3,29
6,1,Lehi,1162.9184430986707,False,False,False,False,99.31,5.46,201.9,2020,3,29
0,1,Provo,1037.5657851577027,False,False,False,False,30.12,1.98,168.1,2020,3,30
0,1,Springville,772.7818716857289,False,False,False,False,52.6,2.24,240.02,2020,3,30
0,1,Orem,858.5719453617751,False,False,False,False,73.59,2.73,178.96,2020,3,30
0,1,Lehi,1359.1925316678921,False,False,False,False,29.71,2.17,182.31,2020,3,30
1,1,Provo,1041.8756626030531,False,False,False,False,5.78,2.05,214.36,2020,3,31
1,1,Springville,582.680186707887,False,False,False,False,51.36,1.64,211.85,2020,3,31
1,1,Orem,645.0142671604118,False,False,False,False,68.53,2.78,161.71,2020,3,31
1,1,Lehi,888.1028237998377,False,False,False,False,65.4,2.47,214.35,2020,3,31
2,2,Provo,1729.7759517460577,False,False,False,False,14.47,1.67,250.86,2020,4,1
2,2,Springville,168.40420644354148,False,False,False,False,49.08,2.28,231.36,2020,4,1
2,2,Orem,594.4379667590524,False,False,False,False,27.04,2.03,207.15,2020,4,1
2,2,Lehi,1143.3055835713355,False,False,False,False,58.22,2.25,198.7,2020,4,1
3,2,Provo,567.0589585673301,False,False,False,False,33.92,2.15,227.12,2020,4,2
3,2,Springville,1417.0150535754697,False,False,False,False,91.6,4.73,192.32,2020,4,2
3,2,Orem,1440.993528052917,False,False,False,False,109.89,6.82,213.59,2020,4,2
3,2,Lehi,1108.7583001421883,False,False,False,False,94.44,5.09,155.14,2020,4,2
4,2,Provo,1001.4523456868915,False,False,False,False,-14.59,1.77,258.79,2020,4,3
4,2,Springville,1177.7324609880643,False,False,False,False,90.36,4.81,248.18,2020,4,3
4,2,Orem,1339.1706686580126,False,False,False,False,52.98,2.23,175.26,2020,4,3
4,2,Lehi,2124.08195374428,False,False,False,False,53.16,2.83,152.91,2020,4,3
5,2,Provo,734.8421930012446,False,False,False,False,60.19,2.49,197.81,2020,4,4
5,2,Springville,944.6690992971273,False,False,False,False,47.24,1.92,206.55,2020,4,4
5,2,Orem,1495.7421028420883,False,False,False,False,64.11,2.27,169.14,2020,4,4
5,2,Lehi,944.5050121129759,False,False,False,False,53.18,2.28,213.16,2020,4,4
6,2,Provo,1081.7789676751618,False,False,False,False,93.98,4.92,227.03,2020,4,5
6,2,Springville,1557.4898711812127,False,False,False,False,64.83,2.22,209.31,2020,4,5
6,2,Orem,233.45451361828083,False,False,False,False,71.16,2.91,227.88,2020,4,5
6,2,Lehi,1728.6829106558162,False,False,False,False,41.61,2.3,187.19,2020,4,5
0,2,Provo,1494.8791331674925,False,False,False,False,0.75,2.08,177.14,2020,4,6
0,2,Springville,1002.8968274365909,False,False,False,False,61.02,2.39,141.09,2020,4,6
0,2,Orem,532.2293462441572,False,False,False,False,10.55,2.41,226.62,2020,4,6
0,2,Lehi,1964.8069175878525,False,False,False,False,77.66,3.57,237.63,2020,4,6
1,2,Provo,1420.2791979140102,False,False,False,False,50.72,2.15,212.66,2020,4,7
1,2,Springville,1077.7335998473402,False,False,False,False,31.98,1.94,188.34,2020,4,7
1,2,Orem,729.921908383942,False,False,False,False,73.82,2.96,202.92,2020,4,7
1,2,Lehi,1432.8566144125316,False,False,False,False,57.95,2.01,180.23,2020,4,7
2,2,Provo,0.0,False,False,False,False,43.75,2.5,201.34,2020,4,8
2,2,Springville,850.222055336407,False,False,False,False,47.88,2.3,231.67,2020,4,8
2,2,Orem,509.95775726725725,False,False,False,False,63.05,2.43,166.04,2020,4,8
2,2,Lehi,1911.2423767125013,False,False,False,False,23.88,2.45,244.41,2020,4,8
3,2,Provo,1276.4555841354158,False,False,False,False,76.36,3.12,189.52,2020,4,9
3,2,Springville,1469.1566860154176,False,False,False,False,92.68,5.03,178.49,2020,4,9
3,2,Orem,1279.9514389385997,False,False,False,False,63.37,2.88,222.4,2020,4,9
3,2,Lehi,1490.7918999139558,False,False,False,False,33.08,2.22,182.56,2020,4,9
4,2,Provo,1291.065999986801,False,False,False,False,98.39,5.27,172.34,2020,4,10
4,2,Springville,1226.6667392697339,False,False,False,False,104.8,6.24,217.57,2020,4,10
4,2,Orem,1314.011340234752,False,False,False,False,66.51,2.21,198.45,2020,4,10
4,2,Lehi,1321.7030406511803,False,False,False,False,39.71,2.3,150.89,2020,4,10
5,2,Provo,1142.148772582305,False,False,False,False,79.09,3.59,220.02,2020,4,11
5,2,Springville,1602.9733480334762,False,False,False,False,77.73,3.95,210.93,2020,4,11
5,2,Orem,946.3741559394888,False,False,False,False,115.65,7.71,214.99,2020,4,11
5,2,Lehi,1656.3861943667882,False,False,False,False,73.5,3.28,185.71,2020,4,11
6,2,Provo,953.0008601974407,False,False,False,False,72.33,3.08,191.18,2020,4,12
6,2,Springville,911.388420831462,False,False,False,False,62.67,2.35,221.55,2020,4,12
6,2,Orem,1121.677098862734,False,False,False,False,41.9,1.92,232.61,2020,4,12
6,2,Lehi,1362.9570697757786,False,False,False,False,61.01,2.25,229.2,2020,4,12
0,2,Provo,2111.0249867865127,False,False,False,False,93.76,5.17,204.1,2020,4,13
0,2,Springville,980.5314006504202,False,False,False,False,53.6,2.06,167.07,2020,4,13
0,2,Orem,633.9386771479371,False,False,False,False,45.51,2.29,178.25,2020,4,13
0,2,Lehi,2244.87130208578,False,False,False,False,54.3,2.19,171.07,2020,4,13
1,2,Provo,2267.976756208007,False,False,False,False,110.2,6.87,217.29,2020,4,14
1,2,Springville,1398.8387229756627,False,False,False,False,131.56,9.33,153.13,2020,4,14
1,2,Orem,1624.8760543219194,False,False,False,False,34.88,2.43,195.89,2020,4,14
1,2,Lehi,1589.211910020519,False,False,False,False,34.4,2.12,171.45,2020,4,14
2,2,Provo,1626.3992772751496,False,False,False,False,81.16,4.22,210.18,2020,4,15
2,2,Springville,2607.611106182328,False,False,False,False,99.13,5.95,183.88,2020,4,15
2,2,Orem,1024.8741081314215,False,False,False,False,53.72,2.26,202.99,2020,4,15
2,2,Lehi,546.9165075455801,False,False,False,False,19.14,1.94,201.21,2020,4,15
3,2,Provo,673.6117119274626,False,False,False,False,87.85,4.65,215.78,2020,4,16
3,2,Springville,960.6811121769726,False,False,False,False,40.75,2.36,205.1,2020,4,16
3,2,Orem,809.8962089238298,False,False,False,False,104.17,5.98,186.77,2020,4,16
3,2,Lehi,2191.445465005515,False,False,False,False,111.51,7.43,214.61,2020,4,16
4,2,Provo,405.29802473959637,False,False,False,False,86.75,4.65,222.37,2020,4,17
4,2,Springville,321.6475024561768,False,False,False,False,50.54,2.41,208.84,2020,4,17
4,2,Orem,169.3918411832907,False,False,False,False,64.22,2.46,201.91,2020,4,17
4,2,Lehi,447.2781611924301,False,False,False,False,53.93,2.17,224.41,2020,4,17
5,2,Provo,825.4463147128325,False,False,False,False,18.87,2.58,247.11,2020,4,18
5,2,Springville,932.4746907509277,False,False,False,False,73.39,3.15,163.46,2020,4,18
5,2,Orem,1170.0696228731324,False,False,False,False,106.87,6.46,179.12,2020,4,18
5,2,Lehi,1353.6683962967495,False,False,False,False,62.54,2.39,174.3,2020,4,18
6,2,Provo,1735.9830404327067,False,False,False,False,98.45,5.36,233.29,2020,4,19
6,2,Springville,854.5235428963757,False,False,False,False,91.89,4.87,228.23,2020,4,19
6,2,Orem,1160.8104207403921,False,False,False,False,31.69,2.46,195.47,2020,4,19
6,2,Lehi,1945.7511672911528,False,False,False,False,59.49,2.51,209.67,2020,4,19
0,2,Provo,771.440060349892,False,False,False,False,109.12,6.72,223.12,2020,4,20
0,2,Springville,597.1638754373246,False,False,False,False,34.45,2.36,219.18,2020,4,20
0,2,Orem,1097.901498784317,False,False,False,False,31.19,2.07,222.37,2020,4,20
0,2,Lehi,565.9777459880928,False,False,False,False,57.51,2.31,166.29,2020,4,20
1,2,Provo,44.4250989500096,False,False,False,False,54.66,2.44,217.62,2020,4,21
1,2,Springville,1069.3606177195434,False,False,False,False,54.89,2.1,228.0,2020,4,21
1,2,Orem,740.9755719456242,False,False,False,False,61.55,2.49,222.24,2020,4,21
1,2,Lehi,676.413231739085,False,False,False,False,67.75,2.46,220.54,2020,4,21
2,2,Provo,1831.823887300612,False,False,False,False,105.09,6.17,221.2,2020,4,22
2,2,Springville,1217.6498863835764,False,False,False,False,57.02,2.11,231.68,2020,4,22
2,2,Orem,514.2803018111344,False,False,False,False,25.57,2.29,193.5,2020,4,22
2,2,Lehi,1499.1351638710235,False,False,False,False,20.09,2.12,205.05,2020,4,22
3,2,Provo,1342.2422283564842,False,False,False,False,69.68,2.77,215.77,2020,4,23
3,2,Springville,847.1856549637254,False,False,False,False,39.24,1.85,197.2,2020,4,23
3,2,Orem,1319.4032835176122,False,False,False,False,62.35,2.26,220.07,2020,4,23
3,2,Lehi,2077.0441750637237,False,False,False,False,58.64,1.96,145.0,2020,4,23
4,2,Provo,1715.512401745214,False,False,False,False,36.2,2.26,188.63,2020,4,24
4,2,Springville,2282.2218392896452,False,False,False,False,71.71,2.86,221.1,2020,4,24
4,2,Orem,1096.7580921676247,False,False,False,False,54.28,2.16,222.21,2020,4,24
4,2,Lehi,615.1262450159485,False,False,False,False,25.88,2.71,192.75,2020,4,24
5,2,Provo,589.0321599594699,False,False,False,False,66.89,2.48,184.88,2020,4,25
5,2,Springville,909.9978047263014,False,False,False,False,37.97,2.46,218.79,2020,4,25
5,2,Orem,2925.948518681998,False,False,False,False,121.63,7.9,164.17,2020,4,25
5,2,Lehi,1620.288100574268,False,False,False,False,22.66,2.33,178.95,2020,4,25
6,2,Provo,1438.5454283629997,False,False,False,False,86.23,4.38,190.94,2020,4,26
6,2,Springville,1909.8321889736717,False,False,False,False,42.48,2.53,211.33,2020,4,26
6,2,Orem,576.7470230885708,False,False,False,False,92.12,4.97,180.35,2020,4,26
6,2,Lehi,533.1310830069123,False,False,False,False,16.87,2.5,188.85,2020,4,26
0,2,Provo,632.3319185906544,False,False,False,False,28.72,2.26,213.16,2020,4,27
0,2,Springville,632.9786349165555,False,False,False,False,38.18,2.21,151.95,2020,4,27
0,2,Orem,1744.9519311981246,False,False,False,False,102.26,6.18,195.06,2020,4,27
0,2,Lehi,478.69972674818024,False,False,False,False,57.02,2.33,255.66,2020,4,27
1,2,Provo,72.31434840420445,False,False,False,False,98.5,5.58,171.38,2020,4,28
1,2,Springville,972.8187767289583,False,False,False,False,78.02,3.63,196.84,2020,4,28
1,2,Orem,759.7444513027745,False,False,False,False,51.86,2.17,204.51,2020,4,28
1,2,Lehi,320.01697991692913,False,False,False,False,29.31,2.0,217.74,2020,4,28
2,2,Provo,2522.0139681541746,False,False,False,False,98.28,5.51,201.35,2020,4,29
2,2,Springville,840.3584935644496,False,False,False,False,77.99,3.48,193.58,2020,4,29
2,2,Orem,1053.147725403384,False,False,False,False,72.54,2.57,224.37,2020,4,29
2,2,Lehi,443.25542236351964,False,False,False,False,129.31,8.6,196.36,2020,4,29
3,2,Provo,1139.8576902888149,False,False,False,False,62.21,2.03,216.09,2020,4,30
3,2,Springville,1134.4347069825467,False,False,False,False,99.29,5.75,207.79,2020,4,30
3,2,Orem,1044.1941719229728,False,False,False,False,36.49,2.39,160.15,2020,4,30
3,2,Lehi,521.248595909417,False,False,False,False,47.63,2.31,185.59,2020,4,30
4,2,Provo,1159.3079469586228,False,False,False,False,50.21,2.41,187.51,2020,5,1
4,2,Springville,518.0729271808384,False,False,False,False,37.7,2.6,172.36,2020,5,1
4,2,Orem,1774.6521520720808,False,False,False,False,46.38,2.44,178.79,2020,5,1
4,2,Lehi,1713.46583651209,False,False,False,False,54.56,2.27,200.78,2020,5,1
5,2,Provo,635.0092166847259,False,False,False,False,52.41,2.09,205.83,2020,5,2
5,2,Springville,1169.2173446598763,False,False,False,False,60.65,2.3,200.89,2020,5,2
5,2,Orem,1014.6612800092626,False,False,False,False,50.59,2.46,212.01,2020,5,2
5,2,Lehi,1307.4173813461707,False,False,False,False,39.38,2.4,223.8,2020,5,2
6,2,Provo,586.3944063022417,False,False,False,False,65.17,1.96,198.47,2020,5,3
6,2,Springville,1027.9627231361221,False,False,False,False,-18.09,2.11,206.69,2020,5,3
6,2,Orem,940.7699723559915,False,False,False,False,27.81,2.34,163.5,2020,5,3
6,2,Lehi,476.0910314791964,False,False,False,False,9.85,2.06,200.52,2020,5,3
0,2,Provo,2030.1733864024347,False,False,False,False,71.19,3.1,213.49,2020,5,4
0,2,Springville,1155.917229018383,False,False,False,False,89.97,4.54,186.36,2020,5,4
0,2,Orem,194.0206885300835,False,False,False,False,75.6,3.53,173.81,2020,5,4
0,2,Lehi,102.60678001186011,False,False,False,False,49.91,2.14,259.35,2020,5,4
1,2,Provo,1297.316665463841,False,False,False,False,65.82,2.47,178.18,2020,5,5
1,2,Springville,234.83660534916532,False,False,False,False,69.6,2.72,237.49,2020,5,5
1,2,Orem,1730.7943814601124,False,False,False,False,52.19,2.2,112.01,2020,5,5
1,2,Lehi,747.867521558434,False,False,False,False,71.06,2.95,220.8,2020,5,5
2,2,Provo,859.4638857800993,False,False,False,False,62.39,2.11,198.98,2020,5,6
2,2,Springville,2392.869537622517,False,False,False,False,105.71,6.45,191.05,2020,5,6
2,2,Orem,1574.0915826095309,False,False,False,False,121.36,7.74,205.11,2020,5,6
2,2,Lehi,2008.3086761485176,False,False,False,False,46.18,2.25,197.99,2020,5,6
3,2,Provo,1426.2245609046554,False,False,False,False,118.55,7.64,141.84,2020,5,7
3,2,Springville,1458.6768028553322,False,False,False,False,94.04,5.15,258.99,2020,5,7
3,2,Orem,0.0,False,False,False,False,60.68,2.4,181.1,2020,5,7
3,2,Lehi,785.1527727469035,False,False,False,False,81.3,4.02,175.55,2020,5,7
4,2,Provo,0.0,False,False,False,False,64.06,2.12,193.6,2020,5,8
4,2,Springville,1216.4902013603078,False,False,False,False,88.63,4.64,171.87,2020,5,8
4,2,Orem,134.94436878511567,False,False,False,False,65.39,2.15,178.85,2020,5,8
4,2,Lehi,1772.9881537703193,False,False,False,False,50.98,2.16,207.51,2020,5,8
5,2,Provo,551.1368482338486,False,False,False,False,55.46,2.24,191.38,2020,5,9
5,2,Springville,1565.7730765960666,False,False,False,False,83.21,3.79,214.14,2020,5,9
5,2,Orem,1265.240849678297,False,False,False,False,59.68,2.09,176.46,2020,5,9
5,2,Lehi,334.83393931680496,False,False,False,False,50.85,2.23,206.47,2020,5,9
6,2,Provo,1447.4626765070661,False,False,False,False,87.59,4.14,199.21,2020,5,10
6,2,Springville,1568.9404266624297,False,False,False,False,51.9,2.76,190.8,2020,5,10
6,2,Orem,1063.9360654938434,False,False,False,False,75.98,3.23,163.83,2020,5,10
6,2,Lehi,945.8081599523623,False,False,False,False,90.45,4.61,199.34,2020,5,10
0,2,Provo,1456.8965886935105,False,False,False,False,84.95,4.46,242.2,2020,5,11
0,2,Springville,547.6348061325101,False,False,False,False,46.6,2.19,199.4,2020,5,11
0,2,Orem,1378.6774683666279,False,False,False,False,65.14,1.92,200.24,2020,5,11
0,2,Lehi,1364.0543232492394,False,False,False,False,76.43,3.47,184.01,2020,5,11
1,2,Provo,1811.6413954133275,False,False,False,False,54.69,2.09,216.13,2020,5,12
1,2,Springville,1002.09733322047,False,False,False,False,92.56,4.89,231.81,2020,5,12
1,2,Orem,1381.4531706265893,False,False,False,False,29.9,2.33,255.11,2020,5,12
1,2,Lehi,1237.415873185306,False,False,False,False,66.91,2.7,197.84,2020,5,12
2,2,Provo,1613.2189663322831,False,False,False,False,75.79,3.56,215.76,2020,5,13
2,2,Springville,1666.7807945045477,False,False,False,False,82.48,4.1,170.96,2020,5,13
2,2,Orem,208.27083202803388,False,False,False,False,31.27,2.1,221.06,2020,5,13
2,2,Lehi,2968.9226993541592,False,False,False,False,112.67,6.92,207.63,2020,5,13
3,2,Provo,134.94822097641747,False,False,False,False,64.59,2.22,182.86,2020,5,14
3,2,Springville,1228.6736689278332,False,False,False,False,45.72,2.02,181.15,2020,5,14
3,2,Orem,547.6274820617673,False,False,False,False,44.05,2.39,173.09,2020,5,14
3,2,Lehi,1120.9982996899394,False,False,False,False,50.09,2.02,190.63,2020,5,14
4,2,Provo,1132.1705539429913,False,False,False,False,39.68,2.76,194.03,2020,5,15
4,2,Springville,969.0042259223951,False,False,False,False,17.17,2.29,158.6,2020,5,15
4,2,Orem,925.0956188083815,False,False,False,False,86.64,4.59,175.77,2020,5,15
4,2,Lehi,1070.216292889033,False,False,False,False,54.12,2.4,221.62,2020,5,15
5,2,Provo,1557.3635217951567,False,False,False,False,97.68,5.35,185.99,2020,5,16
5,2,Springville,946.6144626892815,False,False,False,False,64.82,2.14,160.35,2020,5,16
5,2,Orem,921.3799032209699,False,False,False,False,43.57,2.13,167.85,2020,5,16
5,2,Lehi,879.3490760103772,False,False,False,False,63.46,2.84,218.15,2020,5,16
6,2,Provo,1896.5140735485654,False,False,False,False,65.87,2.36,149.46,2020,5,17
6,2,Springville,1353.6518561348632,False,False,False,False,79.52,3.51,189.24,2020,5,17
6,2,Orem,1641.3957831519106,False,False,False,False,126.49,8.36,217.79,2020,5,17
6,2,Lehi,1551.4476390383452,False,False,False,False,30.21,2.54,169.67,2020,5,17
0,2,Provo,1154.8982013943985,False,False,False,False,112.87,7.14,188.3,2020,5,18
0,2,Springville,1630.6369350574787,False,False,False,False,63.92,2.05,176.98,2020,5,18
0,2,Orem,0.0,False,False,False,False,45.29,2.48,224.38,2020,5,18
0,2,Lehi,1716.6750883504408,False,False,False,False,33.76,1.91,202.78,2020,5,18
1,2,Provo,3361.486816848341,False,False,False,False,145.21,10.57,207.1,2020,5,19
